epoch,coarse_loss,coarse_psnr,coarse_ssim,fine_loss,fine_psnr,fine_ssim,val_coarse_loss,val_coarse_psnr,val_coarse_ssim,val_fine_loss,val_fine_psnr,val_fine_ssim
145,0.008459903299808502,20.766904830932617,0.7456521391868591,0.008864675648510456,20.564292907714844,0.7389280796051025,0.00858986098319292,20.696949005126953,0.7429671287536621,0.009078314527869225,20.46111297607422,0.7368040680885315
150,0.008317247033119202,20.8416805267334,0.7491728067398071,0.008735469542443752,20.628883361816406,0.7421854138374329,0.008447361178696156,20.770301818847656,0.746257483959198,0.00894596241414547,20.52631187438965,0.7398583292961121
155,0.008182940073311329,20.91326141357422,0.7524171471595764,0.008611239492893219,20.692249298095703,0.7452283501625061,0.008310798555612564,20.841989517211914,0.7493234276771545,0.008822383359074593,20.58783721923828,0.7423921227455139
160,0.008050944656133652,20.98483657836914,0.755635142326355,0.008501551114022732,20.748851776123047,0.7478305697441101,0.008182546123862267,20.91027069091797,0.7524583339691162,0.008709180168807507,20.6446590423584,0.7447730302810669
165,0.007930329069495201,21.051555633544922,0.7587056159973145,0.008397094905376434,20.802885055541992,0.7502270340919495,0.00806211493909359,20.975976943969727,0.7553604245185852,0.008611847646534443,20.693981170654297,0.7469517588615417
170,0.007822561077773571,21.111976623535156,0.7614861130714417,0.008304850198328495,20.85162353515625,0.7524666786193848,0.007955072447657585,21.035354614257812,0.7579993605613708,0.008517509326338768,20.742652893066406,0.7490468621253967
175,0.007725477684289217,21.167268753051758,0.7639963030815125,0.008213001303374767,20.900358200073242,0.754586935043335,0.00786399096250534,21.086545944213867,0.7603726983070374,0.008435750380158424,20.78484344482422,0.750901460647583
180,0.007636412978172302,21.218557357788086,0.7662875652313232,0.008125809952616692,20.947132110595703,0.7566680312156677,0.007775270380079746,21.137178421020508,0.7625829577445984,0.008343624882400036,20.833261489868164,0.7527583837509155
185,0.0075546689331531525,21.266088485717773,0.7684334516525269,0.008048917166888714,20.988662719726562,0.7584831118583679,0.00769510492682457,21.183311462402344,0.7647125124931335,0.008266111835837364,20.874292373657227,0.7544052600860596
190,0.007479073945432901,21.31045913696289,0.7704460024833679,0.00796954333782196,21.032024383544922,0.7603920698165894,0.007618882693350315,21.227670669555664,0.7666379809379578,0.008182094432413578,20.919519424438477,0.7560808658599854
195,0.0074091944843530655,21.351699829101562,0.7723175883293152,0.007896805182099342,21.07199478149414,0.7620211243629456,0.007550425361841917,21.267837524414062,0.7684608697891235,0.00810395460575819,20.961711883544922,0.7577189803123474
200,0.007343041244894266,21.39108657836914,0.7740775346755981,0.007827682420611382,21.110544204711914,0.7637140154838562,0.007487729657441378,21.304929733276367,0.7701541781425476,0.008040882647037506,20.99606704711914,0.7591798901557922
205,0.00728172343224287,21.427854537963867,0.7757031321525574,0.007763559930026531,21.146326065063477,0.7652573585510254,0.007427438627928495,21.340822219848633,0.7717404365539551,0.007968530990183353,21.035978317260742,0.7605926394462585
210,0.00722498120740056,21.462167739868164,0.7771944403648376,0.0077042835764586926,21.180320739746094,0.7665852308273315,0.007372779306024313,21.373577117919922,0.7731716632843018,0.007911346852779388,21.068017959594727,0.7617915868759155
215,0.007171529345214367,21.4947452545166,0.7785709500312805,0.007644592318683863,21.214332580566406,0.7679838538169861,0.0073211961425840855,21.404579162597656,0.7745146155357361,0.007845375686883926,21.104867935180664,0.7629841566085815
220,0.007121296599507332,21.52547836303711,0.7798976898193359,0.007588634267449379,21.246633529663086,0.7692739963531494,0.007272162474691868,21.434328079223633,0.7757768034934998,0.007780781481415033,21.141496658325195,0.7642958164215088
225,0.00707331532612443,21.55508041381836,0.7811652421951294,0.007536814082413912,21.27652359008789,0.7703748345375061,0.007227802649140358,21.461652755737305,0.776936411857605,0.007728738710284233,21.171337127685547,0.7654618620872498
230,0.007028039079159498,21.58328628540039,0.7823562026023865,0.007485344540327787,21.306682586669922,0.7716959118843079,0.007185956463217735,21.487329483032227,0.778099775314331,0.0076736826449632645,21.20267105102539,0.7664248943328857
235,0.006985132582485676,21.610158920288086,0.7834717631340027,0.007438299711793661,21.334287643432617,0.7727187275886536,0.007144681178033352,21.513111114501953,0.7791208624839783,0.007628859486430883,21.228561401367188,0.7674600481987
240,0.006944712251424789,21.635648727416992,0.7845472693443298,0.007394007872790098,21.360492706298828,0.7737851142883301,0.0071052988059818745,21.5377197265625,0.7801447510719299,0.007576736155897379,21.25908660888672,0.7686729431152344
245,0.006905962713062763,21.660175323486328,0.7855798602104187,0.007348161190748215,21.38793182373047,0.7748837471008301,0.00706883892416954,21.560546875,0.7811772227287292,0.007537475787103176,21.2814884185791,0.7698017954826355
250,0.006868632044643164,21.68396759033203,0.7865695953369141,0.007303804624825716,21.414596557617188,0.7759963870048523,0.007033066358417273,21.583229064941406,0.7821110486984253,0.0074919890612363815,21.308923721313477,0.7705733776092529
255,0.0068338410928845406,21.706226348876953,0.7874840497970581,0.007263632956892252,21.438840866088867,0.7770082354545593,0.007001463323831558,21.60314178466797,0.7829539775848389,0.007449927739799023,21.333515167236328,0.7716107368469238
260,0.006799682509154081,21.728151321411133,0.7883663773536682,0.007225958164781332,21.461572647094727,0.7778068780899048,0.00696734432131052,21.624826431274414,0.7838125824928284,0.007408570032566786,21.358421325683594,0.7724937200546265
265,0.006767532788217068,21.74880599975586,0.7892365455627441,0.007185840979218483,21.48601531982422,0.7788838148117065,0.006937859114259481,21.643781661987305,0.7845975756645203,0.007372334133833647,21.38037109375,0.7732920050621033
270,0.006737137213349342,21.768522262573242,0.7900314331054688,0.00715081999078393,21.50751495361328,0.7796377539634705,0.0069100516848266125,21.6616153717041,0.7853391766548157,0.007337254472076893,21.4012451171875,0.7740285992622375
275,0.006706872023642063,21.788311004638672,0.7908147573471069,0.007115587126463652,21.529382705688477,0.7805197834968567,0.006880664732307196,21.68073272705078,0.7860840559005737,0.007295227609574795,21.4267578125,0.7748258113861084
280,0.006678698118776083,21.80670166015625,0.7915619015693665,0.007080808747559786,21.550729751586914,0.7814003825187683,0.006853525526821613,21.698373794555664,0.7867733836174011,0.007267396431416273,21.44356918334961,0.7756062150001526
285,0.006651824340224266,21.824308395385742,0.7922801375389099,0.007046857383102179,21.571578979492188,0.7822650074958801,0.0068280939012765884,21.714933395385742,0.7874134182929993,0.007233249489217997,21.464208602905273,0.7765787243843079
290,0.0066259438171982765,21.841384887695312,0.7929739356040955,0.007015319541096687,21.591405868530273,0.7830857634544373,0.006804802920669317,21.730085372924805,0.7880555987358093,0.007204268593341112,21.4822940826416,0.7771740555763245
295,0.006600360851734877,21.858415603637695,0.7936450242996216,0.0069820028729736805,21.612140655517578,0.7838128805160522,0.00678066024556756,21.746091842651367,0.78865647315979,0.007170626427978277,21.50257110595703,0.7780612111091614
300,0.006577135529369116,21.873855590820312,0.7942692637443542,0.006949607282876968,21.632408142089844,0.7845658659934998,0.006759300362318754,21.760021209716797,0.7892137765884399,0.007136165630072355,21.524024963378906,0.7786647081375122
305,0.006553259678184986,21.889789581298828,0.7948793172836304,0.0069198934361338615,21.65125274658203,0.7852877974510193,0.006737017538398504,21.774818420410156,0.7897250652313232,0.007105053868144751,21.543352127075195,0.7793963551521301
310,0.0065316325053572655,21.904237747192383,0.7954609394073486,0.006884547881782055,21.673595428466797,0.7861366271972656,0.006716188043355942,21.788545608520508,0.7902926802635193,0.007071400992572308,21.564865112304688,0.7800086736679077
315,0.006509655620902777,21.91899871826172,0.7960378527641296,0.006848443765193224,21.697187423706055,0.7869071960449219,0.006695839110761881,21.802228927612305,0.7907651662826538,0.007041447795927525,21.583477020263672,0.7807285189628601
320,0.0064895059913396835,21.932462692260742,0.7965725064277649,0.006809796206653118,21.722204208374023,0.7877429127693176,0.006674245465546846,21.816587448120117,0.7913088202476501,0.007001088932156563,21.609172821044922,0.7815253734588623
325,0.00646938243880868,21.94609832763672,0.7970917224884033,0.0067645348608493805,21.7519588470459,0.7887746691703796,0.006655906327068806,21.828777313232422,0.7918066382408142,0.006957520730793476,21.636533737182617,0.7826806902885437
330,0.006450363900512457,21.958967208862305,0.7976014018058777,0.0067169140093028545,21.783218383789062,0.7899144887924194,0.006639460101723671,21.839677810668945,0.7922284007072449,0.006907580886036158,21.668956756591797,0.7836612462997437
335,0.006430781912058592,21.972270965576172,0.7981131076812744,0.0066757239401340485,21.810163497924805,0.7910158634185791,0.006620371714234352,21.852384567260742,0.7927320003509521,0.006871097721159458,21.6921443939209,0.7845625877380371
340,0.006413012742996216,21.984285354614258,0.7985866665840149,0.006642770022153854,21.831899642944336,0.7918450236320496,0.006604126654565334,21.863374710083008,0.7931612133979797,0.006838994566351175,21.712167739868164,0.7854238748550415
345,0.006395441945642233,21.99627113342285,0.7990626692771912,0.006611397489905357,21.852563858032227,0.7927196621894836,0.006586138624697924,21.875532150268555,0.7936303615570068,0.006807573605328798,21.732872009277344,0.7863200306892395
