epoch,coarse_loss,coarse_psnr,coarse_ssim,fine_loss,fine_psnr,fine_ssim,val_coarse_loss,val_coarse_psnr,val_coarse_ssim,val_fine_loss,val_fine_psnr,val_fine_ssim
50,0.0014252022374421358,28.61139678955078,0.9274665713310242,0.0011803902452811599,29.581260681152344,0.9434860348701477,0.0019373478135094047,27.35637855529785,0.9130519032478333,0.0013661262346431613,29.037891387939453,0.938169002532959
55,0.0013723825104534626,28.776771545410156,0.9296879768371582,0.001157235587015748,29.680234909057617,0.9451240301132202,0.001994890160858631,27.243755340576172,0.912099301815033,0.001384237315505743,29.010391235351562,0.9389011859893799
60,0.0013614622876048088,28.816997528076172,0.9304829239845276,0.001124964328482747,29.801746368408203,0.946320652961731,0.0019441245822235942,27.358274459838867,0.9143761992454529,0.0014056690270081162,28.960561752319336,0.9372949004173279
65,0.0013678696705028415,28.806486129760742,0.9319841265678406,0.0010826890356838703,29.973928451538086,0.9478596448898315,0.002169610932469368,26.94525909423828,0.9073712825775146,0.001369316247291863,29.043800354003906,0.9373087882995605
70,0.0012295154156163335,29.251972198486328,0.935596764087677,0.0010631768964231014,30.054706573486328,0.9484315514564514,0.0018281347583979368,27.636497497558594,0.917361319065094,0.0013395808637142181,29.16710662841797,0.9388384819030762
75,0.0011619190918281674,29.493452072143555,0.9379221200942993,0.0010212828638032079,30.228925704956055,0.9493873715400696,0.0019139081705361605,27.425731658935547,0.9157534837722778,0.0013429858954623342,29.1243953704834,0.9388505816459656
80,0.0016659791581332684,28.087696075439453,0.9172444939613342,0.0009916630806401372,30.34648895263672,0.9506750702857971,0.0019277442479506135,27.39696502685547,0.9117603302001953,0.0013299997663125396,29.175870895385742,0.9386242032051086
85,0.0010929196141660213,29.758464813232422,0.9405879974365234,0.0009718637447804213,30.42273712158203,0.9507610201835632,0.0019495647866278887,27.351884841918945,0.9153075218200684,0.0013538965722545981,29.07476234436035,0.9377758502960205
90,0.0010278973495587707,30.01593589782715,0.9426147937774658,0.0009479443542659283,30.521690368652344,0.9511470198631287,0.001933888765051961,27.379064559936523,0.9163861870765686,0.0013504913076758385,29.081619262695312,0.9376101493835449
95,0.0010055809980258346,30.116304397583008,0.9434046745300293,0.0009317895164713264,30.595327377319336,0.9517609477043152,0.0019464866491034627,27.360612869262695,0.9157509803771973,0.0013282981235533953,29.1347599029541,0.9380640387535095
100,0.000992966815829277,30.161603927612305,0.9435948729515076,0.0009204022353515029,30.643564224243164,0.9521641731262207,0.0020051037427037954,27.248319625854492,0.9149346947669983,0.001319381408393383,29.137937545776367,0.938855767250061
105,0.0010021817870438099,30.120708465576172,0.9430643320083618,0.0010249261977151036,30.289674758911133,0.9464651346206665,0.0019515658495947719,27.366674423217773,0.9151283502578735,0.0014178302371874452,28.841754913330078,0.9300087094306946
110,0.0009656118345446885,30.276744842529297,0.9439843893051147,0.000894686731044203,30.77753448486328,0.9532696008682251,0.0018958719447255135,27.463056564331055,0.9170768857002258,0.0012870837235823274,29.2917537689209,0.940629780292511
115,0.000936742580961436,30.410486221313477,0.9450161457061768,0.0008781073265708983,30.851024627685547,0.953748345375061,0.0019658009987324476,27.33102798461914,0.915031909942627,0.001303393393754959,29.218259811401367,0.940015971660614
120,0.0009625684469938278,30.296470642089844,0.9442049264907837,0.0008676709840074182,30.89090347290039,0.9539833664894104,0.0021702894009649754,26.90666961669922,0.9088764190673828,0.001387543510645628,28.946985244750977,0.9369533061981201
125,0.0009262964013032615,30.47256088256836,0.9456161260604858,0.0008420085650868714,31.01693344116211,0.9547992944717407,0.0021979729644954205,26.871387481689453,0.9058981537818909,0.0013688880717381835,29.00030517578125,0.9372916221618652
130,0.0008876568754203618,30.646352767944336,0.9466966986656189,0.0008273854036815464,31.08951187133789,0.9553036689758301,0.0019619909580796957,27.303855895996094,0.9141814708709717,0.001290451386012137,29.279375076293945,0.940438985824585
135,0.0008385992841795087,30.87322998046875,0.9483318328857422,0.0008135206298902631,31.15634536743164,0.9558138251304626,0.001899138791486621,27.44280242919922,0.916042149066925,0.0012915633851662278,29.266435623168945,0.9405397772789001
140,0.0008419232908636332,30.87749481201172,0.9483049511909485,0.0007945749675855041,31.252073287963867,0.9564135074615479,0.0020046476274728775,27.230300903320312,0.9116047024726868,0.0013100490905344486,29.19598960876465,0.9388697147369385
145,0.0007802613545209169,31.197614669799805,0.9505493640899658,0.0007827060762792826,31.31035614013672,0.9568732380867004,0.001964469440281391,27.252281188964844,0.9129635691642761,0.0012432521907612681,29.445178985595703,0.9417177438735962
150,0.0007467134855687618,31.381858825683594,0.9517647624015808,0.0007753008394502103,31.353504180908203,0.9570538401603699,0.0019156341440975666,27.368860244750977,0.9150697588920593,0.0012312005273997784,29.46847152709961,0.9423616528511047
155,0.0007159814704209566,31.56092071533203,0.9529772996902466,0.0007631268235854805,31.411649703979492,0.957145631313324,0.0019757961854338646,27.25470733642578,0.9131736159324646,0.0012961843749508262,29.24120330810547,0.9395657181739807
160,0.0007162130787037313,31.571006774902344,0.953000545501709,0.0007520159124396741,31.461132049560547,0.9572328329086304,0.0019845296628773212,27.262306213378906,0.9130911827087402,0.0012881755828857422,29.269819259643555,0.9404122829437256
165,0.0006959766615182161,31.6784610748291,0.9534644484519958,0.0007377844885922968,31.55074691772461,0.9577893018722534,0.0019539939239621162,27.289833068847656,0.9136399030685425,0.0012507815845310688,29.391618728637695,0.9410970211029053
170,0.0006804889417253435,31.775983810424805,0.9542855620384216,0.0007388336816802621,31.54510498046875,0.9580193161964417,0.0020092399790883064,27.158466339111328,0.9113750457763672,0.0012501344317570329,29.382768630981445,0.9412106275558472
175,0.0006776649388484657,31.789539337158203,0.954058825969696,0.0007153225014917552,31.67644500732422,0.9587568640708923,0.001994474558159709,27.166851043701172,0.912384569644928,0.0012439765268936753,29.40625762939453,0.9412928819656372
180,0.000679151329677552,31.77808380126953,0.9540364146232605,0.000705279060639441,31.728984832763672,0.9590144157409668,0.002128821797668934,26.989212036132812,0.9079004526138306,0.0013713034568354487,28.986486434936523,0.9364994764328003
185,0.000616063829511404,32.2025032043457,0.9567612409591675,0.0006963097839616239,31.78595733642578,0.9592156410217285,0.0020035256166011095,27.170751571655273,0.9104407429695129,0.0013171789469197392,29.176097869873047,0.9383692741394043
190,0.000558491621632129,32.6197624206543,0.958891749382019,0.0006850744248367846,31.862529754638672,0.9596925377845764,0.0020362751092761755,27.09185028076172,0.9096589088439941,0.0013069974957033992,29.199108123779297,0.9386703372001648
195,0.000564380141440779,32.577388763427734,0.9586256146430969,0.0006729249726049602,31.930307388305664,0.960028886795044,0.002200518734753132,26.818275451660156,0.9046440124511719,0.0013855797005817294,28.951814651489258,0.9358780384063721
