epoch,coarse_loss,coarse_psnr,coarse_ssim,fine_loss,fine_psnr,fine_ssim,val_coarse_loss,val_coarse_psnr,val_coarse_ssim,val_fine_loss,val_fine_psnr,val_fine_ssim
0,0.03727329894900322,14.439984321594238,0.5965524911880493,0.042848847806453705,13.824987411499023,0.6428849101066589,0.025006944313645363,16.13436508178711,0.6222637295722961,0.033466387540102005,14.811958312988281,0.5811513662338257
5,0.012062538415193558,19.283178329467773,0.7532601356506348,0.012123840861022472,19.257766723632812,0.7536593079566956,0.010890070348978043,19.707626342773438,0.7760061025619507,0.011258971877396107,19.561840057373047,0.7719053030014038
10,0.00565723143517971,22.559650421142578,0.8917250037193298,0.0069312662817537785,21.682201385498047,0.8703030943870544,0.005336260423064232,22.787046432495117,0.8895595073699951,0.00646925438195467,21.973400115966797,0.8783588409423828
15,0.004348245449364185,23.696870803833008,0.9165212512016296,0.005517016164958477,22.666257858276367,0.8979459404945374,0.0041629234328866005,23.874340057373047,0.9181804656982422,0.005305425729602575,22.83838653564453,0.901002824306488
20,0.003994741942733526,24.06570816040039,0.9236578345298767,0.004887271672487259,23.187345504760742,0.9108577966690063,0.003945702686905861,24.114452362060547,0.9243112802505493,0.004752033855766058,23.312458038330078,0.9118515849113464
25,0.013431805185973644,18.80463218688965,0.7273843288421631,0.013892837800085545,18.65460205078125,0.7420226335525513,0.012285316362977028,19.1807804107666,0.7514089941978455,0.01290203258395195,18.95686912536621,0.7532842755317688
30,0.006653381511569023,21.850727081298828,0.8722177743911743,0.009472440928220749,20.334915161132812,0.8256946802139282,0.006247665733098984,22.120859146118164,0.8827033042907715,0.008630079217255116,20.723596572875977,0.8329103589057922
35,0.005498645827174187,22.676755905151367,0.8978074789047241,0.0061481487937271595,22.1971378326416,0.8830044269561768,0.005275340750813484,22.8476619720459,0.8958190679550171,0.005677406210452318,22.538312911987305,0.887858510017395
40,0.004844655282795429,23.230478286743164,0.9103347063064575,0.0047368016093969345,23.323894500732422,0.9100354909896851,0.004721436649560928,23.3400821685791,0.9102452993392944,0.0045251138508319855,23.528701782226562,0.9119567275047302
45,0.004540290683507919,23.513473510742188,0.9162877798080444,0.004301853012293577,23.739362716674805,0.9188478589057922,0.004474189132452011,23.575334548950195,0.9159174561500549,0.004139054100960493,23.915616989135742,0.9196354746818542
50,0.004344387445598841,23.705123901367188,0.9202282428741455,0.0039628855884075165,24.091655731201172,0.9248599410057068,0.004314565099775791,23.734731674194336,0.9188182950019836,0.0037642093375325203,24.32390785217285,0.9259293079376221
55,0.004185918718576431,23.86541748046875,0.9231676459312439,0.0035588780883699656,24.558704376220703,0.9315351843833923,0.0041742208413779736,23.874046325683594,0.9211758971214294,0.0033882809802889824,24.781591415405273,0.9323665499687195
60,0.0040421998128294945,24.01458168029785,0.9253541827201843,0.003356117056682706,24.810832977294922,0.9349213242530823,0.004050515126436949,24.000890731811523,0.9227592945098877,0.0032483949325978756,24.961668014526367,0.9341630339622498
65,0.0038878738414496183,24.1791934967041,0.9271358251571655,0.0031893986742943525,25.034624099731445,0.9376442432403564,0.0039126151241362095,24.147781372070312,0.9237995147705078,0.0031461601611226797,25.101333618164062,0.9358642101287842
70,0.003557059448212385,24.56454849243164,0.9305398464202881,0.003088208381086588,25.174936294555664,0.939138650894165,0.003548742737621069,24.5698299407959,0.9271324276924133,0.0030984801705926657,25.17035675048828,0.936443030834198
75,0.0033568996004760265,24.816234588623047,0.9349085092544556,0.003000902011990547,25.300771713256836,0.940462052822113,0.003401905996724963,24.750411987304688,0.9310714602470398,0.0030510753858834505,25.23828125,0.9370294213294983
80,0.0032836804166436195,24.91266632080078,0.9362168312072754,0.0029078421648591757,25.441064834594727,0.9418367743492126,0.0033407765440642834,24.82953453063965,0.9324902892112732,0.0030214590951800346,25.27788543701172,0.9373188614845276
85,0.003233607392758131,24.979494094848633,0.9371007680892944,0.0028496237937361,25.530555725097656,0.9428338408470154,0.0033006155863404274,24.883018493652344,0.9334208965301514,0.002991075860336423,25.321866989135742,0.9375500679016113
90,0.0031973817385733128,25.028749465942383,0.9377779364585876,0.0027928203344345093,25.619977951049805,0.9437853097915649,0.003272402100265026,24.920513153076172,0.9339711666107178,0.0029582148417830467,25.371719360351562,0.9380638599395752
95,0.0031594526953995228,25.081262588500977,0.938381016254425,0.002735461574047804,25.711570739746094,0.9448152184486389,0.003260802011936903,24.93645668029785,0.9339901804924011,0.0029086428694427013,25.44662094116211,0.9391282796859741
100,0.0031291332561522722,25.123422622680664,0.9389122128486633,0.0026940086390823126,25.778539657592773,0.9454940557479858,0.003242841688916087,24.96017837524414,0.9343856573104858,0.0028668856248259544,25.510303497314453,0.9399986863136292
105,0.003103567287325859,25.15930938720703,0.939345121383667,0.0026561205741018057,25.84170913696289,0.946158230304718,0.0032294965349137783,24.978425979614258,0.9345965385437012,0.00283855851739645,25.555805206298828,0.9407994151115417
110,0.0030798781663179398,25.192668914794922,0.9397276043891907,0.0026221235748380423,25.8983211517334,0.9467566609382629,0.003220569808036089,24.990541458129883,0.9346631765365601,0.00280060525983572,25.616132736206055,0.9417111873626709
115,0.0030588540248572826,25.222431182861328,0.9400913715362549,0.0025936022866517305,25.947608947753906,0.9472643136978149,0.0032082106918096542,25.0067138671875,0.934920072555542,0.0027684264350682497,25.666051864624023,0.9425312876701355
120,0.0030388208106160164,25.250843048095703,0.9403908252716064,0.0025646304711699486,25.99848175048828,0.9477877020835876,0.003194886725395918,25.025657653808594,0.9351485967636108,0.002744435565546155,25.70660400390625,0.9432170987129211
125,0.0030234563164412975,25.272541046142578,0.9406662583351135,0.002536968793720007,26.047019958496094,0.9482833743095398,0.0031771687790751457,25.050464630126953,0.935629665851593,0.002700088545680046,25.780166625976562,0.9442631006240845
130,0.003004557453095913,25.29962921142578,0.9409807324409485,0.0025028791278600693,26.108137130737305,0.9488831162452698,0.003167494898661971,25.063825607299805,0.9358155131340027,0.002661780919879675,25.844642639160156,0.9452846646308899
135,0.002988195512443781,25.323402404785156,0.9412645101547241,0.0024774151388555765,26.152759552001953,0.9493116736412048,0.003160622902214527,25.0742244720459,0.9359392523765564,0.0026361290365457535,25.890605926513672,0.9458493590354919
140,0.0029712587129324675,25.347902297973633,0.9415574073791504,0.0024535679258406162,26.196094512939453,0.949705958366394,0.00314912386238575,25.089975357055664,0.9362019300460815,0.0026190034113824368,25.91946792602539,0.9464716911315918
145,0.0029551247134804726,25.371715545654297,0.941821277141571,0.0024314799811691046,26.235633850097656,0.9500525593757629,0.0031465748324990273,25.093217849731445,0.9362050890922546,0.0025961364153772593,25.959617614746094,0.9469843506813049
150,0.0029408547561615705,25.39261245727539,0.9420968890190125,0.002414652146399021,26.265939712524414,0.9503632187843323,0.003148800926283002,25.090656280517578,0.936023473739624,0.0025882453192025423,25.97576141357422,0.9471588730812073
155,0.002927574794739485,25.412187576293945,0.9423549175262451,0.002403698628768325,26.284543991088867,0.9506186842918396,0.0031474800780415535,25.093751907348633,0.9361101388931274,0.0025620523374527693,26.019859313964844,0.9475623369216919
160,0.002916419180110097,25.428895950317383,0.9425920844078064,0.0024159462191164494,26.262062072753906,0.9504956603050232,0.003151143901050091,25.089061737060547,0.9360682964324951,0.0025584218092262745,26.019853591918945,0.9477380514144897
165,0.0029057601932436228,25.445344924926758,0.9428168535232544,0.002399878576397896,26.294740676879883,0.9506953358650208,0.003158919746056199,25.07818603515625,0.935936689376831,nan,nan,nan
170,0.0028961244970560074,25.460176467895508,0.9430059790611267,0.0023581665009260178,26.371850967407227,0.9512171149253845,0.0031637914944440126,25.072362899780273,0.9359247088432312,0.002571370219811797,26.00772476196289,0.9482881426811218
175,0.002885318361222744,25.476699829101562,0.9432258009910583,0.002337481826543808,26.411354064941406,0.9516002535820007,0.003159729763865471,25.07909393310547,0.936199963092804,0.0025648854207247496,26.01966094970703,0.9483467936515808
180,0.002873830497264862,25.494234085083008,0.9434196352958679,0.0023246384225785732,26.437816619873047,0.9518580436706543,0.0031517818570137024,25.091567993164062,0.9365376234054565,0.0025610551238059998,26.028648376464844,0.948432207107544
185,0.002865781541913748,25.506258010864258,0.943576991558075,0.0023118637036532164,26.46257781982422,0.9520931839942932,0.003149509197100997,25.0944881439209,0.9367309808731079,0.002558695152401924,26.035123825073242,0.9485307931900024
190,0.002855038968846202,25.522502899169922,0.9437915086746216,0.0022968018893152475,26.490293502807617,0.9523860812187195,0.0031417489517480135,25.105571746826172,0.9372714161872864,0.002575367921963334,26.004098892211914,0.9483835101127625
195,0.0028456267900764942,25.536653518676758,0.9439657330513,0.0022802536841481924,26.52267074584961,0.9526540637016296,0.0031402334570884705,25.107606887817383,0.9374356269836426,0.0025554813910275698,26.040857315063477,0.9484825134277344
