epoch,coarse_loss,coarse_psnr,coarse_ssim,fine_loss,fine_psnr,fine_ssim,val_coarse_loss,val_coarse_psnr,val_coarse_ssim,val_fine_loss,val_fine_psnr,val_fine_ssim
75,0.0021527076605707407,26.771833419799805,0.9083417654037476,0.0019105368992313743,27.349132537841797,0.9236016869544983,0.0034905034117400646,24.691390991210938,0.8795972466468811,0.0024999312590807676,26.20409393310547,0.9083223938941956
80,0.002060644095763564,26.956192016601562,0.9104425311088562,0.0018282475648447871,27.542375564575195,0.9257297515869141,0.0035595279186964035,24.604204177856445,0.8789785504341125,0.0025141509249806404,26.177717208862305,0.9080725908279419
85,0.002041175030171871,26.997913360595703,0.9109293222427368,0.0017854110337793827,27.646835327148438,0.9267374277114868,0.003592100227251649,24.564680099487305,0.8778204917907715,0.002566220238804817,26.093154907226562,0.9067555069923401
90,0.001980529399588704,27.11969757080078,0.9125211238861084,0.001758321188390255,27.70232582092285,0.9275461435317993,0.0036217316519469023,24.531352996826172,0.8796253800392151,0.002615557052195072,26.00665283203125,0.9069556593894958
95,0.0019146075937896967,27.263032913208008,0.9141101241111755,0.0017320808256044984,27.772611618041992,0.9282774329185486,0.0036882483400404453,24.454540252685547,0.8778864145278931,0.002616403391584754,26.012374877929688,0.9083078503608704
100,0.002009193180128932,27.049671173095703,0.912721574306488,0.0017621523002162576,27.684776306152344,0.9277205467224121,0.0038081747479736805,24.312952041625977,0.8758417367935181,0.0026945217978209257,25.885046005249023,0.9053290486335754
105,0.0017802901566028595,27.575803756713867,0.9178028106689453,0.0016657961532473564,27.94231605529785,0.9301145672798157,0.003663942450657487,24.470121383666992,0.8764830827713013,0.002545582130551338,26.125871658325195,0.9119064211845398
110,0.0018010017229244113,27.5147705078125,0.9174728989601135,0.0016625970602035522,27.934728622436523,0.9302818775177002,0.003960047848522663,24.135387420654297,0.8718006014823914,0.002562201814725995,26.09906768798828,0.9100805521011353
115,0.0017258584266528487,27.706188201904297,0.9192553758621216,0.0016036975430324674,28.102828979492188,0.9316847920417786,0.0036213004495948553,24.511903762817383,0.8775733709335327,0.002513160463422537,26.18551254272461,0.9119141101837158
120,0.0017334256554022431,27.679603576660156,0.9190861582756042,0.0016482016071677208,27.9711971282959,0.9307717084884644,0.0037474450655281544,24.361772537231445,0.8731768727302551,0.0025504291988909245,26.112390518188477,0.9124452471733093
125,0.0018544916529208422,27.387258529663086,0.9167595505714417,0.0016806231578812003,27.88888931274414,0.9300041794776917,0.0037171519361436367,24.402910232543945,0.8741490244865417,0.002699235687032342,25.859472274780273,0.906233549118042
130,0.0016783818136900663,27.828895568847656,0.9212191104888916,0.0015469080535694957,28.24740982055664,0.9333317279815674,0.003763871267437935,24.339826583862305,0.8776315450668335,0.002722415141761303,25.8162784576416,0.9056475758552551
135,0.0016122203087434173,27.997800827026367,0.9228456616401672,0.001491196802817285,28.408432006835938,0.9348255395889282,0.003796579549089074,24.309288024902344,0.8756359219551086,0.00269953440874815,25.853185653686523,0.9086861610412598
140,0.0016831887187436223,27.815656661987305,0.9211227893829346,0.0015026533510535955,28.360815048217773,0.9342683553695679,0.003911476582288742,24.174484252929688,0.8732694387435913,0.0027907732874155045,25.689903259277344,0.9058271050453186
145,0.0015760853420943022,28.081159591674805,0.9234747886657715,0.0014794360613450408,28.424772262573242,0.9348679184913635,0.003910226747393608,24.170835494995117,0.8764882683753967,0.0030473871156573296,25.31415367126465,0.8938696384429932
150,0.0014320984482765198,28.5030574798584,0.9271531105041504,0.0014161677099764347,28.626649856567383,0.9363215565681458,0.003931152168661356,24.152490615844727,0.8747533559799194,0.0028487176168709993,25.626380920410156,0.9022167325019836
155,0.0014405432157218456,28.481077194213867,0.9273147583007812,0.0013962601078674197,28.6840763092041,0.9367239475250244,0.003838060423731804,24.253681182861328,0.8730258345603943,0.0027653169818222523,25.760608673095703,0.9060559272766113
160,0.0015778131783008575,28.09234046936035,0.9237444400787354,0.0013812683755531907,28.724437713623047,0.9373937845230103,0.003788963658735156,24.308801651000977,0.873505175113678,0.002749362261965871,25.775733947753906,0.9072148203849792
165,0.0014513778733089566,28.450111389160156,0.9271944165229797,0.0013696850510314107,28.764665603637695,0.9377040863037109,0.0038735130801796913,24.209802627563477,0.8704572319984436,0.0027270831633359194,25.822290420532227,0.905957043170929
170,0.0013678534887731075,28.702590942382812,0.9292657375335693,0.0013250816846266389,28.907272338867188,0.9387920498847961,0.003943667747080326,24.131654739379883,0.8682327270507812,0.0027393645141273737,25.7996768951416,0.9075881838798523
175,0.0013761892914772034,28.678834915161133,0.9290229082107544,0.0013166004791855812,28.93059539794922,0.9391731023788452,0.0038056103512644768,24.29068374633789,0.8745864629745483,0.0027845234144479036,25.72378158569336,0.9038550853729248
180,0.0013822073815390468,28.6597843170166,0.9292705059051514,0.0013375314883887768,28.86069107055664,0.93873131275177,0.003931654617190361,24.152292251586914,0.8721447587013245,0.0029372062999755144,25.492198944091797,0.9005696177482605
185,0.0013932579895481467,28.62234878540039,0.9295724630355835,0.0013069616397842765,28.949495315551758,0.9396093487739563,0.003835867391899228,24.245708465576172,0.8744205236434937,0.0029952654149383307,25.388778686523438,0.8994879126548767
190,0.0013397973962128162,28.7876033782959,0.9311597347259521,0.0013229394098743796,28.901287078857422,0.9392521381378174,0.003989404533058405,24.076000213623047,0.8734737634658813,0.00299230613745749,25.387948989868164,0.9002190232276917
195,0.0013303603045642376,28.830785751342773,0.930924654006958,0.001291819498874247,29.00814437866211,0.9398245215415955,0.0038617998361587524,24.22385025024414,0.873963475227356,0.002811344573274255,25.66875457763672,0.9066663384437561
